PERIODO;CD_MUNICIPIO;NM_MUNICIPIO;CD_UF;SG_UF;CD_RM;NM_RM;SEXO;FAIXA_ETARIA;BENEF_ASSISTENCIA_MEDICA;BENEF_EXCLUS_ODONTOLOGICO;BENEF_TOTAL;POPULACAO;TX_COBERT_ASSISTENCIA_MEDICA;TX_COBERT_EXCLUSIVAMENTE_ODONTOLOGICO;TX_COBERT_TOTAL
"2026";"412217";"Rio Branco Do Ivaí";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"10 a 14 anos";"5";"9";"14";"0";0,0000;0,0000;0,0000
"2026";"412280";"Salgado Filho";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"3";"2";"5";"0";0,0000;0,0000;0,0000
"2026";"412440";"Santo Antônio Do Sudoeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"10";"1";"11";"0";0,0000;0,0000;0,0000
"2026";"412500";"São João Do Ivaí";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"10 a 14 anos";"32";"5";"37";"0";0,0000;0,0000;0,0000
"2026";"412520";"São Jorge D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"16";"1";"17";"0";0,0000;0,0000;0,0000
"2026";"412530";"São Jorge Do Ivaí";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"10 a 14 anos";"49";"3";"52";"0";0,0000;0,0000;0,0000
"2026";"412550";"São José Dos Pinhais";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"10 a 14 anos";"4420";"4481";"8901";"0";0,0000;0,0000;0,0000
"2026";"412575";"São Pedro Do Iguaçu";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"10 a 14 anos";"41";"9";"50";"0";0,0000;0,0000;0,0000
"2026";"412625";"Sarandi";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"10 a 14 anos";"836";"649";"1485";"0";0,0000;0,0000;0,0000
"2026";"412650";"Sertanópolis";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"10 a 14 anos";"132";"48";"180";"0";0,0000;0,0000;0,0000
"2026";"412690";"Tapira";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"10 a 14 anos";"12";"4";"16";"0";0,0000;0,0000;0,0000
"2026";"412710";"Telêmaco Borba";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"952";"698";"1650";"0";0,0000;0,0000;0,0000
"2026";"412740";"Terra Roxa";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"10 a 14 anos";"59";"19";"78";"0";0,0000;0,0000;0,0000
"2026";"412770";"Toledo";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"10 a 14 anos";"2277";"986";"3263";"0";0,0000;0,0000;0,0000
"2026";"412780";"Tomazina";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"9";"3";"12";"0";0,0000;0,0000;0,0000
"2026";"412785";"Três Barras Do Paraná";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"10 a 14 anos";"37";"2";"39";"0";0,0000;0,0000;0,0000
"2026";"412830";"Uniflor";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"10 a 14 anos";"5";"0";"5";"0";0,0000;0,0000;0,0000
"2026";"410090";"Amaporã";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"3";"1";"4";"0";0,0000;0,0000;0,0000
"2026";"410190";"Assaí";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"15 a 19 anos";"91";"18";"109";"0";0,0000;0,0000;0,0000
"2026";"410270";"Barra Do Jacaré";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"4";"3";"7";"0";0,0000;0,0000;0,0000
"2026";"410275";"Bela Vista Da Caroba";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"1";"1";"2";"0";0,0000;0,0000;0,0000
"2026";"410310";"Bocaiúva Do Sul";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"15 a 19 anos";"27";"20";"47";"0";0,0000;0,0000;0,0000
"2026";"410335";"Braganey";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"14";"0";"14";"0";0,0000;0,0000;0,0000
"2026";"410405";"Campo Bonito";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"4";"3";"7";"0";0,0000;0,0000;0,0000
"2026";"410440";"Cândido De Abreu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"14";"6";"20";"0";0,0000;0,0000;0,0000
"2026";"410490";"Castro";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"456";"666";"1122";"0";0,0000;0,0000;0,0000
"2026";"410500";"Catanduvas";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"24";"5";"29";"0";0,0000;0,0000;0,0000
"2026";"410540";"Chopinzinho";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"79";"3";"82";"0";0,0000;0,0000;0,0000
"2026";"410570";"Clevelândia";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"47";"7";"54";"0";0,0000;0,0000;0,0000
"2026";"410630";"Corbélia";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"89";"12";"101";"0";0,0000;0,0000;0,0000
"2026";"410657";"Cruzeiro Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"12";"10";"22";"0";0,0000;0,0000;0,0000
"2026";"410680";"Cruz Machado";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"5";"2";"7";"0";0,0000;0,0000;0,0000
"2026";"410685";"Cruzmaltina";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"15 a 19 anos";"6";"0";"6";"0";0,0000;0,0000;0,0000
"2026";"410712";"Diamante Do Sul";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"3";"0";"3";"0";0,0000;0,0000;0,0000
"2026";"410740";"Enéas Marques";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"2";"10";"12";"0";0,0000;0,0000;0,0000
"2026";"410754";"Espigão Alto Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"3";"2";"5";"0";0,0000;0,0000;0,0000
"2026";"410890";"Guairaçá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"20";"2";"22";"0";0,0000;0,0000;0,0000
"2026";"410910";"Guaporema";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"4";"0";"4";"0";0,0000;0,0000;0,0000
"2026";"410990";"Icaraíma";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"15 a 19 anos";"18";"12";"30";"0";0,0000;0,0000;0,0000
"2026";"411005";"Iguatu";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"2";"2";"4";"0";0,0000;0,0000;0,0000
"2026";"411007";"Imbaú";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"28";"29";"57";"0";0,0000;0,0000;0,0000
"2026";"411070";"Irati";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"292";"73";"365";"0";0,0000;0,0000;0,0000
"2026";"411100";"Itambaracá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"18";"1";"19";"0";0,0000;0,0000;0,0000
"2026";"411140";"Ivaí";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"13";"7";"20";"0";0,0000;0,0000;0,0000
"2026";"411155";"Ivaté";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"15 a 19 anos";"54";"33";"87";"0";0,0000;0,0000;0,0000
"2026";"411300";"Jussara";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"17";"1";"18";"0";0,0000;0,0000;0,0000
"2026";"411573";"Mato Rico";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"0";"1";"1";"0";0,0000;0,0000;0,0000
"2026";"411721";"Nova Santa Bárbara";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"10";"3";"13";"0";0,0000;0,0000;0,0000
"2026";"411745";"Ouro Verde Do Oeste";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"15 a 19 anos";"54";"13";"67";"0";0,0000;0,0000;0,0000
"2026";"411790";"Palotina";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"15 a 19 anos";"156";"28";"184";"0";0,0000;0,0000;0,0000
"2026";"411830";"Paranapoema";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"7";"3";"10";"0";0,0000;0,0000;0,0000
"2026";"411965";"Pitangueiras";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"15 a 19 anos";"5";"1";"6";"0";0,0000;0,0000;0,0000
"2026";"412120";"Quitandinha";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"15 a 19 anos";"24";"15";"39";"0";0,0000;0,0000;0,0000
"2026";"412130";"Rancho Alegre";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"15 a 19 anos";"4";"2";"6";"0";0,0000;0,0000;0,0000
"2026";"412210";"Rio Bom";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"15 a 19 anos";"0";"26";"26";"0";0,0000;0,0000;0,0000
"2026";"412250";"Roncador";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"15 a 19 anos";"18";"11";"29";"0";0,0000;0,0000;0,0000
"2026";"412270";"Sabáudia";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"15 a 19 anos";"16";"1";"17";"0";0,0000;0,0000;0,0000
"2026";"412380";"Santa Izabel Do Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"8";"2";"10";"0";0,0000;0,0000;0,0000
"2026";"412430";"Santo Antônio Do Paraíso";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"3";"1";"4";"0";0,0000;0,0000;0,0000
"2026";"412460";"São Carlos Do Ivaí";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"26";"9";"35";"0";0,0000;0,0000;0,0000
"2026";"412625";"Sarandi";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"15 a 19 anos";"781";"583";"1364";"0";0,0000;0,0000;0,0000
"2026";"412660";"Siqueira Campos";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"54";"26";"80";"0";0,0000;0,0000;0,0000
"2026";"412665";"Sulina";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"7";"0";"7";"0";0,0000;0,0000;0,0000
"2026";"412670";"Tamboara";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"13";"17";"30";"0";0,0000;0,0000;0,0000
"2026";"412730";"Terra Rica";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"84";"58";"142";"0";0,0000;0,0000;0,0000
"2026";"412785";"Três Barras Do Paraná";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"15 a 19 anos";"22";"2";"24";"0";0,0000;0,0000;0,0000
"2026";"412830";"Uniflor";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"15 a 19 anos";"8";"1";"9";"0";0,0000;0,0000;0,0000
"2026";"410000";"Município Ignorado - Pr";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"11";"8";"19";"0";0,0000;0,0000;0,0000
"2026";"410110";"Andirá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"135";"130";"265";"0";0,0000;0,0000;0,0000
"2026";"410115";"Ângulo";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"20 a 29 anos";"50";"14";"64";"0";0,0000;0,0000;0,0000
"2026";"410130";"Antônio Olinto";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"16";"8";"24";"0";0,0000;0,0000;0,0000
"2026";"410280";"Bela Vista Do Paraíso";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"20 a 29 anos";"188";"73";"261";"0";0,0000;0,0000;0,0000
"2026";"410340";"Cafeara";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"13";"4";"17";"0";0,0000;0,0000;0,0000
"2026";"410360";"Cambará";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"216";"96";"312";"0";0,0000;0,0000;0,0000
"2026";"410380";"Cambira";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"20 a 29 anos";"65";"52";"117";"0";0,0000;0,0000;0,0000
"2026";"410450";"Capanema";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"129";"12";"141";"0";0,0000;0,0000;0,0000
"2026";"410570";"Clevelândia";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"182";"21";"203";"0";0,0000;0,0000;0,0000
"2026";"410750";"Engenheiro Beltrão";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"20 a 29 anos";"124";"65";"189";"0";0,0000;0,0000;0,0000
"2026";"410800";"Florestópolis";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"20 a 29 anos";"49";"23";"72";"0";0,0000;0,0000;0,0000
"2026";"410845";"Foz Do Jordão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"12";"6";"18";"0";0,0000;0,0000;0,0000
"2026";"410850";"General Carneiro";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"80";"14";"94";"0";0,0000;0,0000;0,0000
"2026";"410900";"Guapirama";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"14";"6";"20";"0";0,0000;0,0000;0,0000
"2026";"411000";"Iguaraçu";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"20 a 29 anos";"61";"35";"96";"0";0,0000;0,0000;0,0000
"2026";"411030";"Inajá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"13";"11";"24";"0";0,0000;0,0000;0,0000
"2026";"411070";"Irati";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"730";"260";"990";"0";0,0000;0,0000;0,0000
"2026";"411110";"Itambé";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"20 a 29 anos";"136";"105";"241";"0";0,0000;0,0000;0,0000
"2026";"411120";"Itapejara D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"144";"41";"185";"0";0,0000;0,0000;0,0000
"2026";"411150";"Ivaiporã";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"20 a 29 anos";"290";"121";"411";"0";0,0000;0,0000;0,0000
"2026";"411180";"Jacarezinho";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"493";"203";"696";"0";0,0000;0,0000;0,0000
"2026";"411320";"Lapa";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"20 a 29 anos";"322";"209";"531";"0";0,0000;0,0000;0,0000
"2026";"411400";"Mamborê";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"20 a 29 anos";"182";"24";"206";"0";0,0000;0,0000;0,0000
"2026";"411430";"Mandirituba";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"20 a 29 anos";"226";"302";"528";"0";0,0000;0,0000;0,0000
"2026";"411440";"Mangueirinha";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"215";"13";"228";"0";0,0000;0,0000;0,0000
"2026";"411570";"Matinhos";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"248";"233";"481";"0";0,0000;0,0000;0,0000
"2026";"411573";"Mato Rico";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"1";"2";"3";"0";0,0000;0,0000;0,0000
"2026";"411860";"Paula Freitas";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"38";"9";"47";"0";0,0000;0,0000;0,0000
"2026";"411920";"Pinhalão";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"16";"7";"23";"0";0,0000;0,0000;0,0000
"2026";"411990";"Ponta Grossa";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"8534";"6278";"14812";"0";0,0000;0,0000;0,0000
"2026";"412010";"Porto Amazonas";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"28";"16";"44";"0";0,0000;0,0000;0,0000
"2026";"412260";"Rondon";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"107";"49";"156";"0";0,0000;0,0000;0,0000
"2026";"412310";"Santa Amélia";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"13";"3";"16";"0";0,0000;0,0000;0,0000
"2026";"412370";"Santa Isabel Do Ivaí";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"47";"13";"60";"0";0,0000;0,0000;0,0000
"2026";"412390";"Santa Mariana";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"61";"23";"84";"0";0,0000;0,0000;0,0000
"2026";"412440";"Santo Antônio Do Sudoeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"60";"32";"92";"0";0,0000;0,0000;0,0000
"2026";"412480";"São João";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"129";"22";"151";"0";0,0000;0,0000;0,0000
"2026";"412490";"São João Do Caiuá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"24";"12";"36";"0";0,0000;0,0000;0,0000
"2026";"412510";"São João Do Triunfo";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"33";"25";"58";"0";0,0000;0,0000;0,0000
"2026";"412520";"São Jorge D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"60";"14";"74";"0";0,0000;0,0000;0,0000
"2026";"412540";"São José Da Boa Vista";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"14";"6";"20";"0";0,0000;0,0000;0,0000
"2026";"412590";"São Pedro Do Paraná";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"4";"1";"5";"0";0,0000;0,0000;0,0000
"2026";"412640";"Sertaneja";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"20 a 29 anos";"35";"16";"51";"0";0,0000;0,0000;0,0000
"2026";"412665";"Sulina";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"20 a 29 anos";"23";"7";"30";"0";0,0000;0,0000;0,0000
"2026";"412770";"Toledo";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"20 a 29 anos";"5651";"2868";"8519";"0";0,0000;0,0000;0,0000
"2026";"412800";"Ubiratã";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"20 a 29 anos";"422";"107";"529";"0";0,0000;0,0000;0,0000
"2026";"412840";"Uraí";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"20 a 29 anos";"77";"31";"108";"0";0,0000;0,0000;0,0000
"2026";"412855";"Vera Cruz Do Oeste";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"20 a 29 anos";"113";"12";"125";"0";0,0000;0,0000;0,0000
"2026";"410030";"Agudos Do Sul";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"30 a 39 anos";"60";"61";"121";"0";0,0000;0,0000;0,0000
"2026";"410080";"Alvorada Do Sul";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"30 a 39 anos";"94";"36";"130";"0";0,0000;0,0000;0,0000
"2026";"410140";"Apucarana";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"30 a 39 anos";"2043";"647";"2690";"0";0,0000;0,0000;0,0000
"2026";"410200";"Assis Chateaubriand";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"30 a 39 anos";"619";"111";"730";"0";0,0000;0,0000;0,0000
"2026";"410230";"Balsa Nova";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"30 a 39 anos";"220";"282";"502";"0";0,0000;0,0000;0,0000
"2026";"410300";"Boa Esperança";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"30 a 39 anos";"78";"8";"86";"0";0,0000;0,0000;0,0000
"2026";"410302";"Boa Esperança Do Iguaçu";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"8";"6";"14";"0";0,0000;0,0000;0,0000
"2026";"410305";"Boa Vista Da Aparecida";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"72";"12";"84";"0";0,0000;0,0000;0,0000
"2026";"410310";"Bocaiúva Do Sul";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"30 a 39 anos";"112";"76";"188";"0";0,0000;0,0000;0,0000
"2026";"410320";"Bom Sucesso";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"30 a 39 anos";"68";"51";"119";"0";0,0000;0,0000;0,0000
"2026";"410405";"Campo Bonito";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"21";"7";"28";"0";0,0000;0,0000;0,0000
"2026";"410500";"Catanduvas";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"93";"15";"108";"0";0,0000;0,0000;0,0000
"2026";"410530";"Céu Azul";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"203";"26";"229";"0";0,0000;0,0000;0,0000
"2026";"410560";"Cidade Gaúcha";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"30 a 39 anos";"209";"126";"335";"0";0,0000;0,0000;0,0000
"2026";"410590";"Colorado";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"587";"291";"878";"0";0,0000;0,0000;0,0000
"2026";"410610";"Conselheiro Mairinck";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"17";"9";"26";"0";0,0000;0,0000;0,0000
"2026";"410620";"Contenda";"41";"PR";"41010";"Curitiba - Pr";"FEMININO";"30 a 39 anos";"262";"221";"483";"0";0,0000;0,0000;0,0000
"2026";"410630";"Corbélia";"41";"PR";"41070";"Cascavel - Pr";"FEMININO";"30 a 39 anos";"425";"35";"460";"0";0,0000;0,0000;0,0000
"2026";"410645";"Coronel Domingos Soares";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"30";"8";"38";"0";0,0000;0,0000;0,0000
"2026";"410710";"Diamante Do Norte";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"33";"10";"43";"0";0,0000;0,0000;0,0000
"2026";"410752";"Esperança Nova";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"30 a 39 anos";"3";"2";"5";"0";0,0000;0,0000;0,0000
"2026";"410753";"Entre Rios Do Oeste";"41";"PR";"41080";"Toledo - Pr";"FEMININO";"30 a 39 anos";"139";"48";"187";"0";0,0000;0,0000;0,0000
"2026";"410760";"Faxinal";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"30 a 39 anos";"148";"31";"179";"0";0,0000;0,0000;0,0000
"2026";"410810";"Flórida";"41";"PR";"41030";"Maringá - Pr";"FEMININO";"30 a 39 anos";"68";"30";"98";"0";0,0000;0,0000;0,0000
"2026";"410820";"Formosa Do Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"69";"8";"77";"0";0,0000;0,0000;0,0000
"2026";"410855";"Godoy Moreira";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"30 a 39 anos";"3";"3";"6";"0";0,0000;0,0000;0,0000
"2026";"410960";"Guaratuba";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"300";"440";"740";"0";0,0000;0,0000;0,0000
"2026";"411030";"Inajá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"27";"20";"47";"0";0,0000;0,0000;0,0000
"2026";"411060";"Iporã";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"30 a 39 anos";"140";"105";"245";"0";0,0000;0,0000;0,0000
"2026";"411120";"Itapejara D'Oeste";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"218";"52";"270";"0";0,0000;0,0000;0,0000
"2026";"411130";"Itaúna Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"12";"11";"23";"0";0,0000;0,0000;0,0000
"2026";"411330";"Laranjeiras Do Sul";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"296";"82";"378";"0";0,0000;0,0000;0,0000
"2026";"411380";"Lupionópolis";"41";"PR";"41020";"Londrina - Pr";"FEMININO";"30 a 39 anos";"41";"12";"53";"0";0,0000;0,0000;0,0000
"2026";"411490";"Marilândia Do Sul";"41";"PR";"41050";"Apucarana - Pr";"FEMININO";"30 a 39 anos";"70";"24";"94";"0";0,0000;0,0000;0,0000
"2026";"411510";"Mariluz";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"30 a 39 anos";"93";"69";"162";"0";0,0000;0,0000;0,0000
"2026";"411700";"Nova Fátima";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"59";"13";"72";"0";0,0000;0,0000;0,0000
"2026";"411730";"Ortigueira";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"192";"157";"349";"0";0,0000;0,0000;0,0000
"2026";"411840";"Paranavaí";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"2242";"1184";"3426";"0";0,0000;0,0000;0,0000
"2026";"411850";"Pato Branco";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"3386";"629";"4015";"0";0,0000;0,0000;0,0000
"2026";"411885";"Perobal";"41";"PR";"41040";"Umuarama - Pr";"FEMININO";"30 a 39 anos";"54";"25";"79";"0";0,0000;0,0000;0,0000
"2026";"412070";"Quatiguá";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"81";"38";"119";"0";0,0000;0,0000;0,0000
"2026";"412135";"Rancho Alegre D'Oeste";"41";"PR";"41060";"Campo Mourão - Pr";"FEMININO";"30 a 39 anos";"32";"0";"32";"0";0,0000;0,0000;0,0000
"2026";"412140";"Realeza";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"176";"51";"227";"0";0,0000;0,0000;0,0000
"2026";"412150";"Rebouças";"41";"PR";"00000";"Fora Da Região Metropolitana";"FEMININO";"30 a 39 anos";"62";"28";"90";"0";0,0000;0,0000;0,0000
